id_espace_vert,nom_espace_vert,type_espace_vert,code_postal,arr_num,surface_m2
12915,JARDINIERES RAE DE LA RUE FERDINAND FLOCON,Décorations sur la voie publique,75018,18.0,400.0
13141,JARDINIERES EVQ DE LA RUE JOUBERT VICTOIRE,Décorations sur la voie publique,75009,9.0,
13108,JARDINIERES PORTE MAILLOT- TERRE PLEIN CENTRAL-PONT DE NEUILLY,Décorations sur la voie publique,75017,17.0,2127.0
13113,JARDINIERES EVQ DE LA RUE JEAN COLLY (EMBELLIR VOS QUARTIERS),Décorations sur la voie publique,75013,13.0,125.0
12946,JARDINIERES DU SQUARE DE JESSAINT,Décorations sur la voie publique,75018,18.0,130.0
11788,PROMENADE RUE D'AUBERVILLIERS,Promenades ouvertes,75019,19.0,1210.0
746,SQUARE SARAH BERNHARDT,Promenades ouvertes,75020,20.0,12874.0
13134,JARDINIERES EVQ RUE DES FRERES MORANE,Décorations sur la voie publique,75015,15.0,88.0
13178,JARDINS DES CHAMPS ELYSEES- JARDIN DE PARIS,Promenades ouvertes,75008,8.0,8065.0
10276,PLATE-BANDE DU BOULEVARD RASPAIL(7),Décorations sur la voie publique,75007,7.0,157.0
10716,JARDINIERES DE LA PLACE LOULOU GASTE,Décorations sur la voie publique,75017,17.0,150.0
10195,JARDINIERE DE LA RUE SAINT-SAUVEUR,Décorations sur la voie publique,75002,2.0,48.0
13138,JARDINIERES RAE DE LA RUE D ORAN,Décorations sur la voie publique,75018,18.0,126.0
13386,JARDINIERES DES RUES BOY ZELINSKI - GEORG FRIEDRICH HAENDEL - FRANCIS JAMES,Décorations sur la voie publique,75010,10.0,952.0
11201,JARDINIERE VERTICALE DU 23 AVENUE RENE FONCK,Murs végétalisés,75019,19.0,82.0
13425,JARDINIERES EVQ DE LA RUE DU BUISSON SAINT LOUIS,Décorations sur la voie publique,75010,10.0,
27,SQUARE CHARLES-VICTOR LANGLOIS,Promenades ouvertes,75004,4.0,1140.0
13358,JARDINIERES RAE RUE COMPANS,Décorations sur la voie publique,75019,19.0,71.0
13353,JARDINIERES CHARLES MOUREU,Décorations sur la voie publique,75013,13.0,3800.0
317,CIMETIERE DU SUD DIT DU MONTPARNASSE,Cimetières,75014,14.0,187200.0
11204,JARDINIERE VERTICALE DU 65 BOULEVARD MORTIER,Murs végétalisés,75020,20.0,3.0
11587,23-01,Périphérique,75018,18.0,740.0
11163,JARDINIERE VERTICALE DU 2 RUE EMILE RICHARD,Murs végétalisés,75014,14.0,537.0
13132,JARDINIERES EVQ DE LA RUE BRILLAT -SAVARIN,Décorations sur la voie publique,75013,13.0,181.0
12934,JARDINIERES DE LA RUE STENDHAL,Décorations sur la voie publique,75020,20.0,12.0
12947,JARDINIERES DE L AVENUE DAUMESNIL VIADUC DES ARTS,Décorations sur la voie publique,75012,12.0,1500.0
13476,JARDINIERES DU PARVIS DU CAMPUS CONDORCET-PORTE DE LA CHAPELLE,Décorations sur la voie publique,75018,18.0,
13481,JARDINIERES DE LA RUE ALPHONSE AULARD,Décorations sur la voie publique,75019,19.0,
11490,TALUS DE L'AVENUE RENE COTY,Décorations sur la voie publique,75014,14.0,2300.0
918,CIMETIERE DU CALVAIRE,Cimetières,75018,18.0,600.0
725,24-06,Périphérique,75019,19.0,605.0
560,PLATE-BANDE DE LA RUE GIRARDON (S.BUISSON),Jardinets décoratifs,75018,18.0,75.0
10029,PROMENADE PEREIRE - GUERSANT / TERNES,Promenades ouvertes,75017,17.0,1280.0
11569,33-00,Périphérique,75012,12.0,1740.0
12091,JARDINIERE VERTICALE DU SQUARE CARLO SARRABEZOLLES 1,Murs végétalisés,75015,15.0,709.0
11316,SQUARE DE LA PHOTO HIPPIQUE,Promenades ouvertes,75016,16.0,4021.0
12967,JARDINIERES EVQ DE LA RUE CARDINAL MERCIER,Décorations sur la voie publique,75009,9.0,72.0
800,29-03,Périphérique,75020,20.0,1344.0
337,SQUARE PAUL GILOT,Promenades ouvertes,75015,15.0,860.0
414,JARDIN CHRISTIANE DESROCHES NOBLECOURT,Promenades ouvertes,75016,16.0,6040.0
12906,JARDINIERES RAE DE LA RUE JACQUIER,Décorations sur la voie publique,75014,14.0,66.0
470,TERRAIN DE BOULES BOULEVARD DE REIMS,Promenades ouvertes,75017,17.0,1062.0
10807,JARDINIERES DE LA PLACE GEORGES MULOT,Décorations sur la voie publique,75015,15.0,15.0
631,21-04,Périphérique,75018,18.0,888.0
10986,JARDINIERE DE LA RUE VERCINGETORIX,Décorations sur la voie publique,75014,14.0,200.0
274,03-05,Périphérique,75013,13.0,279.0
380,09-00,Périphérique,75015,15.0,1602.0
524,SQUARE DE JESSAINT,Promenades ouvertes,75018,18.0,1718.0
112,SQUARE ALEX BISCARRE,Promenades ouvertes,75009,9.0,1180.0
10371,JARDINIERES DE L'ENTREE DU PARC KELLERMANN,Décorations sur la voie publique,75013,13.0,182.0
297,SQUARE JULES DURAND,Promenades ouvertes,75014,14.0,1035.0
367,PARC ANDRE CITROEN,Promenades ouvertes,75015,15.0,144083.0
11206,JARDINIERE VERTICALE DU 2 RUE FERNAND LEGER,Murs végétalisés,75020,20.0,21.0
11961,JARDINIERES DE LA RUE DES RONDONNEAUX,Décorations sur la voie publique,75020,20.0,28.0
11297,JARDINIERES DE LA RUE CAILLAUX,Décorations sur la voie publique,75013,13.0,22.0
11190,JARDINIERE VERTICALE DU 21 ALLEE DARIUS MILHAUD,Murs végétalisés,75019,19.0,49.0
11031,JARDINIERE DE LA RUE FESSART,Décorations sur la voie publique,75019,19.0,28.0
947,CIMETIERE DE CHARONNE,Cimetières,75020,20.0,4200.0
540,JARDIN DE LA RUE GINETTE NEVEU,Promenades ouvertes,75018,18.0,4152.0
10906,JARDINIERE ANGLE DES RUES DE BELLEVUE - DES LILAS,Décorations sur la voie publique,75019,19.0,50.0
10954,JARDINETS DU PONT DE LA MOSELLE,Décorations sur la voie publique,75019,19.0,205.0
348,SQUARE CARLO SARRABEZOLLES,Promenades ouvertes,75015,15.0,14660.0
11515,JARDIN PARTAGE FESSART,"Ephémères, partagés, pédagogiques",75019,19.0,395.0
11147,JARDINIERE VERTICALE DU 11 BOULEVARD DE LA GUYANE,Murs végétalisés,75012,12.0,225.0
11398,JARDIN PARTAGE DU CLOS DES BLANCS MANTEAUX,"Ephémères, partagés, pédagogiques",75004,4.0,100.0
11177,JARDINIERE VERTICALE DU 2 RUE DU COMMANDANT SCHLOESING,Murs végétalisés,75016,16.0,39.0
11440,JARDINIERE VERTICALE DU 23 PLACE DU TROCADERO ET DU ONZE NOVEMBRE,Murs végétalisés,75016,16.0,10.0
10749,JARDINIERE VERTICALE DU 30B RUE GUY MOQUET,Murs végétalisés,75017,17.0,7.0
812,31-04,Périphérique,75020,20.0,3132.0
11824,31-09_J,Périphérique,75020,20.0,336.0
521,20-02,Périphérique,75017,17.0,785.0
59,SQUARE LAURENT PRACHE,Promenades ouvertes,75006,6.0,590.0
303,SQUARE CAROLE ROUSSOPOULOS,Promenades ouvertes,75014,14.0,5167.0
11036,TEP VERDUN VALMY,Etablissements sportifs,75010,10.0,1196.0
774,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,Promenades ouvertes,75020,20.0,366.0
11154,JARDINIERE VERTICALE DU 44 RUE DU DESSOUS DES BERGES,Murs végétalisés,75013,13.0,7.0
11158,JARDINIERE VERTICALE DU 1 RUE WATT,Murs végétalisés,75013,13.0,42.0
52,JARDINETS DE L'EGLISE SAINT-NICOLAS DU CHARDONNET,Jardinets décoratifs,75005,5.0,576.0
285,SQUARE JEAN MOULIN,Promenades ouvertes,75014,14.0,2660.0
423,PARC DE PASSY,Promenades ouvertes,75016,16.0,13780.0
10260,JARDINIERES DU BOULEVARD DE PORT-ROYAL (5EME),Décorations sur la voie publique,75005,5.0,851.0
10317,JARDINIERES DE LA ZAC DORIAN,Décorations sur la voie publique,75011,11.0,64.0
362,JARDIN DU 62 AU 68 RUE D'ALLERAY,Promenades ouvertes,75015,15.0,3030.0
11424,JARDIN PARTAGE JEAN GENET,"Ephémères, partagés, pédagogiques",75014,14.0,450.0
899,JARDINET DE LA MAIRIE DU XVIEME,Jardinets décoratifs,75016,16.0,1200.0
670,SQUARE DU PETIT BOIS,Promenades ouvertes,75019,19.0,1950.0
11495,PLATE-BANDE DE LA RUE DE L' ALBONI,Décorations sur la voie publique,75016,16.0,158.0
11282,JARDIN PARTAGE CAMBRAI - CITE MICHELET,"Ephémères, partagés, pédagogiques",75019,19.0,1140.0
11513,JARDIN PARTAGE LES JARDINS PASSAGERS,"Ephémères, partagés, pédagogiques",75019,19.0,2000.0
11546,27-01,Périphérique,75019,19.0,1333.0
10023,SQUARE DU DOCTEUR J. J. GRANCHER,Promenades ouvertes,75020,20.0,3300.0
11573,34-01,Périphérique,75012,12.0,1336.0
11576,35-19,Périphérique,75012,12.0,266.0
11589,21-15,Périphérique,75018,18.0,959.0
11675,15-05,Périphérique,75016,16.0,1840.0
11842,JARDIN PARTAGE DU 107 RUE DE REUILLY,"Ephémères, partagés, pédagogiques",75012,12.0,500.0
11266,JARDIN PARTAGE DU SQUARE PAUL NIZAN,"Ephémères, partagés, pédagogiques",75013,13.0,97.0
11433,JARDIN PARTAGE DES CEVENNES,"Ephémères, partagés, pédagogiques",75015,15.0,113.0
11918,JARDIN PARTAGE LABORI CLIGNANCOURT,"Ephémères, partagés, pédagogiques",75018,18.0,300.0
11225,PROMENADE DE LA GARE D'AUTEUIL,Promenades ouvertes,75016,16.0,4990.0
10822,JARDINETS DE L'AVENUE DU PARC DE PASSY,Décorations sur la voie publique,75016,16.0,70.0
11959,JARDINIERES DE LA RUE GERBERT,Décorations sur la voie publique,75015,15.0,510.0
11782,JARDINIERES DE LA RUE DIDOT,Décorations sur la voie publique,75014,14.0,130.0
11987,JARDINIERE VERTICALE  DU 69 RUE JEAN BAPTISTE PIGALLE,Murs végétalisés,75009,9.0,
12035,JARDINIERE VERTICALE DU SQUARE D'ESTIENNE D'ORVES,Murs végétalisés,75009,9.0,10.0
12065,JARDINIERE VERTICALE DU SQUARE DE LA MONTGOLFIERE,Murs végétalisés,75013,13.0,19.0
12078,JARDINIERE VERTICALE DU JARDIN LIONEL ASSOUAD,Murs végétalisés,75014,14.0,11.0
12083,JARDINIERE VERTICALE DU SQUARE PATURLE,Murs végétalisés,75014,14.0,6.0
12093,JARDINIERE VERTICALE DU SQUARE CARLO SARRABEZOLLES 3,Murs végétalisés,75015,15.0,18.0
12145,JARDINIERE VERTICALE DU SQUARE ANTOINE BLONDIN 3,Murs végétalisés,75020,20.0,60.0
12149,JARDINIERE VERTICALE DU PARC DE BELLEVILLE,Murs végétalisés,75020,20.0,160.0
353,JARDIN DU GRAND PAVOIS,Promenades ouvertes,75015,15.0,2280.0
12132,JARDINIERE VERTICALE DU 2 RUE DE LA CLOTURE,Murs végétalisés,75019,19.0,171.0
12919,JARDINIERES DE LA RUE RIQUET,Décorations sur la voie publique,75019,19.0,329.0
13027,JARDINIERES EVQ DE LA RUE DU DOCTEUR BOURNEVILLE,Décorations sur la voie publique,75013,13.0,406.0
13151,JARDINIERES EVQ DE LA  RUE PELLEPORT,Décorations sur la voie publique,75020,20.0,260.0
13074,JARDINIERE EVQ DE LA RUE ALPHONSE BAUDIN,Décorations sur la voie publique,75011,11.0,195.0
12932,JARDINIERES ANGLE DES RUE ORDENER -DES CLOYS,Décorations sur la voie publique,75018,18.0,27.0
13029,JARDINIERES VERTICALES DE LA RUE XAINTRAILLE,Décorations sur la voie publique,75013,13.0,
88,PROMENADE D'AUSTRALIE 7E,Promenades ouvertes,75007,7.0,20756.0
123,JARDIN VILLEMIN- MASHA JINA AMINI,Promenades ouvertes,75010,10.0,21480.0
13124,JARDINIERES EVQ DE LA RUE DU DOCTEUR PAQUELIN,Décorations sur la voie publique,75020,20.0,194.0
849,JARDINET DE LA PLACE RAOUL FOLLEREAU,Jardinets décoratifs,75010,10.0,1000.0
13066,JARDINIERES DE LA PLACE VAUBAN,Décorations sur la voie publique,75007,7.0,10.0
13010,JARDINIERES VGA  DE L'AVENUE DE LA REPUBLIQUE,Décorations sur la voie publique,75011,11.0,1230.0
13342,JARDINIERES EVQ DE LA RUE NATIONALE,Décorations sur la voie publique,75013,13.0,
784,JARDIN PIERRE SEGHERS,Promenades ouvertes,75020,20.0,1800.0
13172,JARDINIERES DE L ANNEAU DE LONGCHAMPS NORD,Décorations sur la voie publique,75016,16.0,
13142,JARDINIERES PORTE DE LA CHAPELLE PARVIS,Décorations sur la voie publique,75018,18.0,
13072,JARDINS DES CHAMPS ELYSEES- CARRE MARIGNY,Promenades ouvertes,75008,8.0,17392.0
12898,JARDINIERES RAE DE LA RUE CHARLES BAUDELAIRE,Décorations sur la voie publique,75012,12.0,214.0
750,JARDIN MELINEE MANOUCHIAN,Promenades ouvertes,75020,20.0,7716.0
11500,JARDINIERES DU PARVIS DU TRIBUNAL DE GRANDE INSTANCE,Décorations sur la voie publique,75017,17.0,2400.0
13206,JARDINIERES RAE DE LA RUE DE TLEMCEN,Décorations sur la voie publique,75020,20.0,
12995,JARDINIERES DE LA PLACE RICHARD BARET,Décorations sur la voie publique,75017,17.0,300.0
450,JARDIN ANDRE ULMANN,Promenades ouvertes,75017,17.0,5918.0
13363,JARDINIERES TRAMWAY T3 POURTOUR DE LA PLACE DAUPHINE COTE AVENUE FOCH,Décorations sur la voie publique,75016,16.0,4377.0
351,SQUARE RUE DES PERICHAUX,Promenades ouvertes,75015,15.0,5415.0
9,SQUARE EMILE CHAUTEMPS,Promenades ouvertes,75003,3.0,4069.0
13217,JARDINIERES VGA DE LA RUE DE CLIGNANCOURT,Décorations sur la voie publique,75018,18.0,271.0
10868,JARDINIERE DE LA RUE VAUVENARGUES,Décorations sur la voie publique,75018,18.0,14.0
13368,JARDINIERE ANGLE  RUE DE LA GRANGE AUX BELLES- QUAI DE JEMMAPES,Décorations sur la voie publique,75010,10.0,93.0
11439,JARDINIERES DE LA PLACE DE LA LAICITE,Décorations sur la voie publique,75015,15.0,20.0
13389,JARDINIERE ANGLE DES RUES QUAI DE VALMY - RECOLLETS - LUCIEN SAMPAIX,Décorations sur la voie publique,75010,10.0,34.0
11339,STADE PAUL FABER,Etablissements sportifs,75017,17.0,2300.0
10219,JARDINIERES DE LA CITE DES ARTS,Décorations sur la voie publique,75004,4.0,4.0
11290,JARDIN DES COMBATTANTS DE LA NUEVE,Promenades ouvertes,75004,4.0,1600.0
10739,DECORATION FACE ECOLE DE LA RUE SAINT-BERNARD,Décorations sur la voie publique,75011,11.0,16.0
10277,JARDINIERE DU MONUMENT FRANCOIS COPPEE,Décorations sur la voie publique,75007,7.0,172.0
92,JARDINET DE l'EGLISE SAINT FRANCOIS XAVIER,Jardinets décoratifs,75007,7.0,484.0
281,SQUARE GEORGES LAMARQUE,Promenades ouvertes,75014,14.0,1784.0
11986,JARDINIERES DE L'AVENUE DENFERT ROCHEREAU,Décorations sur la voie publique,75014,14.0,350.0
13163,JARDINIERES EVQ DU 69 RUE JEAN-BAPTISTE PIGALLE,Décorations sur la voie publique,75009,9.0,157.0
13374,JARDINIERES RAE DE LA RUE VICQ D AZIR,Décorations sur la voie publique,75010,10.0,90.0
11286,JARDIN PARTAGE DES JARDINS D'EOLE,"Ephémères, partagés, pédagogiques",75018,18.0,400.0
13460,JARDINIERES VGA DE LA RUE DE LA TOMBE ISSOIRE,Décorations sur la voie publique,75014,14.0,
13459,JARDINIERES DES PIEDS D ARBRES DE L AVENUE DU GENERAL LECLERC,Décorations sur la voie publique,75014,14.0,
11173,JARDINIERE VERTICALE DU 19 AVENUE DU PARC DE PASSY,Murs végétalisés,75016,16.0,3.0
11600,JARDINIERES PORTE MAILLOT- ABORDS DU PHERIPHERIQUE,Décorations sur la voie publique,75017,17.0,2464.0
11343,JARDINIERE ANGLE PICPUS - SAINT-MANDE (GRILLE ONF),Décorations sur la voie publique,75012,12.0,10.0
10184,JARDINET DE LA RUE PROUDHON,Jardinets décoratifs,75012,12.0,315.0
331,SQUARE CAMBRONNE,Promenades ouvertes,75015,15.0,1740.0
10996,JARDIN BLANCHE HOSCHEDE,Promenades ouvertes,75010,10.0,1020.0
10830,PLATE-BANDE DU BOULEVARD EXELMANS,Décorations sur la voie publique,75016,16.0,353.0
11214,JARDINIERES DE LA RUE JACQUES PREVERT,Décorations sur la voie publique,75020,20.0,595.0
210,35-09,Périphérique,75012,12.0,459.0
658,SQUARE DE LA RUE CURIAL,Promenades ouvertes,75019,19.0,875.0
671,SQUARE EUGENIE COTTON,Promenades ouvertes,75019,19.0,1450.0
448,SQUARE JEROME BELLAT,Promenades ouvertes,75017,17.0,1925.0
358,SQUARE BARGUE - PLATON,Promenades ouvertes,75015,15.0,982.0
366,JARDIN ALLERAY - PROCESSION,Promenades ouvertes,75015,15.0,3213.0
474,JARDIN PAUL DIDIER,Promenades ouvertes,75017,17.0,2600.0
772,JARDIN MARIO SOARES,Promenades ouvertes,75020,20.0,1470.0
211,35-10,Périphérique,75012,12.0,369.0
320,04-00,Périphérique,75014,14.0,1368.0
946,TALUS RUE STENDHAL,Jardinets décoratifs,75020,20.0,350.0
65,JARDIN VISCONTI-ALICE SAUNIER SEITE,Promenades ouvertes,75006,6.0,80.0
834,JARDINET AUX ABORDS DU PASSAGE SOUTERRAIN ALMA,Jardinets décoratifs,75008,8.0,3410.0
867,SQUARE FERNAND FOUREAU,Promenades ouvertes,75012,12.0,920.0
188,COULEE VERTE RENE DUMONT - PROMENADE DU VIADUC DES ARTS,Promenades ouvertes,75012,12.0,14034.0
283,SQUARE DU SERMENT DE KOUFRA,Promenades ouvertes,75014,14.0,27516.0
350,JARDIN DURANTON,Promenades ouvertes,75015,15.0,7286.0
10289,JARDINETS DU ROND-POINT DES CHAMPS ELYSEES,Jardinets décoratifs,75008,8.0,3000.0
11029,JARDINIERE ANGLE DES RUES AUGUSTE LANCON - BARRAULT,Décorations sur la voie publique,75013,13.0,30.0
11428,SQUARE CASTAGNARY - BESSIN,Promenades ouvertes,75015,15.0,1300.0
10806,JARDINIERES DE LA RUE PECLET,Décorations sur la voie publique,75015,15.0,11.0
10813,JARDINIERES DE LA RUE JONGKIND,Décorations sur la voie publique,75015,15.0,25.0
11318,SQUARE DE LA CROIX ROUGE,Promenades ouvertes,75012,12.0,12012.0
10336,JARDINIERE DE LA RUE VAN GOGH,Décorations sur la voie publique,75012,12.0,165.0
10871,JARDINIERE ANGLE DES RUES MARC SEGUIN - EVANGILE,Décorations sur la voie publique,75018,18.0,150.0
10344,DECORATION DU BOULEVARD SAINT-MARCEL (13EME),Décorations sur la voie publique,75013,13.0,591.0
10420,JARDINIERE RUE DE LA TOMBE ISSOIRE,Décorations sur la voie publique,75014,14.0,50.0
10961,JARDINIERE DE LA RUE ALAIN,Décorations sur la voie publique,75014,14.0,300.0
10945,JARDINIERES DE LA RUE DU COMMERCE,Décorations sur la voie publique,75015,15.0,84.0
11409,JARDIN PARTAGE JARDIN POLITZER,"Ephémères, partagés, pédagogiques",75012,12.0,430.0
11411,TALUS DE LA RUE DU CHEVALERET,Décorations sur la voie publique,75013,13.0,430.0
11202,JARDINIERE VERTICALE DU 38B RUE DES ORTEAUX,Murs végétalisés,75020,20.0,0.0
11622,02-09,Périphérique,75013,13.0,1787.0
11773,PROMENADE PC 19 - BUTTES CHAUMONT - JEAN JAURES,Jardins privatifs,75019,19.0,9475.0
11784,JARDIN PARTAGE DU 3 PASSAGE DES PATRIARCHES,"Ephémères, partagés, pédagogiques",75005,5.0,120.0
11785,JARDINIERE DE LA PLACE GEORGES MOUSTAKI,Décorations sur la voie publique,75005,5.0,36.0
11792,JARDINIERES DE LA PLACE EDMOND MICHELET,Décorations sur la voie publique,75004,4.0,108.0
11877,JARDIN PARTAGE DES OISEAUX - PYTHON DUVERNOIS,"Ephémères, partagés, pédagogiques",75020,20.0,325.0
13007,JARDINIERES EVQ RUE DE LA VICTOIRE,Décorations sur la voie publique,75009,9.0,
10194,DECORATION DE LA RUE TIQUETONNE,Décorations sur la voie publique,75002,2.0,42.0
10256,DECORATION DE LA RUE PIERRE NICOLE,Décorations sur la voie publique,75005,5.0,13.0
10342,DECORATION DE L'AVENUE EDISON,Décorations sur la voie publique,75013,13.0,289.0
11679,15-09,Périphérique,75016,16.0,437.0
11306,JARDINIERE RUE CANTAGREL,Décorations sur la voie publique,75013,13.0,126.0
117,SQUARE EUGENE VARLIN,Promenades ouvertes,75010,10.0,975.0
478,CIMETIERE DES BATIGNOLLES,Cimetières,75017,17.0,104200.0
11221,JARDIN CHARLES TRENET,Promenades ouvertes,75013,13.0,5000.0
668,JARDIN DE NOTRE DAME DE FATIMA,Promenades ouvertes,75019,19.0,5395.0
10953,JARDINIERE DE L'ANGLE RUE D'AUBERVILLIERS-BOULEVARD MACDONALD,Décorations sur la voie publique,75019,19.0,180.0
724,24-05,Périphérique,75019,19.0,729.0
736,28-01,Périphérique,75019,19.0,1307.0
11621,02-08,Périphérique,75013,13.0,119.0
273,03-04,Périphérique,75013,13.0,3033.0
11670,15-01,Périphérique,75016,16.0,870.0
11681,15-12,Périphérique,75016,16.0,3856.0
80,ESPLANADE HABIB BOURGUIBA,Promenades ouvertes,75007,7.0,9640.0
11834,JARDIN PARTAGE DU TEP VALEYRE,"Ephémères, partagés, pédagogiques",75009,9.0,180.0
11846,JARDIN PARTAGE DE L'ECOLE DU BREUIL,"Ephémères, partagés, pédagogiques",75012,12.0,450.0
11867,JARDIN PARTAGE DU 17 RUE DES ENVIERGES,"Ephémères, partagés, pédagogiques",75020,20.0,600.0
11868,JARDIN PARTAGE DU JARDIN DU 60 RUE DE LA JUSTICE,"Ephémères, partagés, pédagogiques",75020,20.0,100.0
11796,JARDINIERE VERTICALE DU 64 RUE DU CHEVALERET,Murs végétalisés,75013,13.0,2.0
11880,JARDIN PARTAGE DU BETON SAINT BLAISE,"Ephémères, partagés, pédagogiques",75020,20.0,150.0
11907,JARDINIERE VERTICALE DU 24 RUE GEORGES THILL,Murs végétalisés,75019,19.0,
11721,JARDINIERE VERTICALE DU 33 RUE DES LONGUES RAIES,Murs végétalisés,75013,13.0,0.0
11945,JARDINIERES DE LA PERCEE METIERS,Décorations sur la voie publique,75013,13.0,110.0
11983,JARDINIERE DU 34 RUE DE REUILLY,Décorations sur la voie publique,75012,12.0,30.0
12023,JARDINIERE VERTICALE DU 2 RUE EDOUARD QUENU,Murs végétalisés,75005,5.0,6.0
12031,JARDINIERE VERTICALE DU SQUARE LOUIS XVI,Murs végétalisés,75008,8.0,15.0
12082,JARDINIERE VERTICALE DU JARDIN D'ISORE,Murs végétalisés,75014,14.0,112.0
12117,JARDINIERE VERTICALE DU SQUARE LEON SERPOLLET,Murs végétalisés,75018,18.0,60.0
187,JARDIN CHARLOTTE VALANDREY,Promenades ouvertes,75012,12.0,2217.0
12179,JARDINIERES DE LA PLACE ALPHONSE ALLAIS,Décorations sur la voie publique,75020,20.0,350.0
12989,JARDINIERES EVQ DE LA RUE D'ODESSA,Décorations sur la voie publique,75014,14.0,
10202,JARDINIERE DE LA RUE ROGER VERLOMME,Décorations sur la voie publique,75003,3.0,20.0
10784,PROMENADE PC 16  (PETITE CEINTURE),Promenades ouvertes,75016,16.0,22650.0
11745,JARDINIERES DE LA RUE SREBRENICA,Décorations sur la voie publique,75020,20.0,277.0
11955,JARDINIERES DE LA PLACE MARCELLE HENRY,Décorations sur la voie publique,75017,17.0,75.0
12127,JARDINIERE VERTICALE DU SQUARE LOUISE MICHEL,Murs végétalisés,75018,18.0,25.0
12176,JARDINIERES DE LA RUE HENRI RIBIERE,Décorations sur la voie publique,75019,19.0,120.0
12979,JARDINIERES RAE DE LA RUE DE LA BRECHE AUX LOUPS,Décorations sur la voie publique,75012,12.0,190.0
13210,JARDINIERS EVQ DE LA RUE MOUFFETARD,Décorations sur la voie publique,75005,5.0,
13019,JARDINIERES RAE DE LA RUE DU COLONEL MOLL,Décorations sur la voie publique,75017,17.0,199.0
13114,JARDINIERES RAE DE LA RUE GUILLAUMOT,Décorations sur la voie publique,75012,12.0,180.0
175,SQUARE FREDERIC ROSSIF,Promenades ouvertes,75012,12.0,1256.0
13040,JARDINIERES DE LA PLACE JOFFRE,Décorations sur la voie publique,75007,7.0,1041.0
10290,JARDINIERE SAINT-PHILIPPE DU ROULE,Décorations sur la voie publique,75008,8.0,100.0
10231,JARDINIERE DE LA RUE JACQUES-HENRI LARTIGUE,Décorations sur la voie publique,75005,5.0,5.0
10232,JARDINIERES DE LA RUE DE BAZEILLES,Décorations sur la voie publique,75005,5.0,14.0
13152,JARDINIERES EVQ DE LA RUE GUILLEMINOT,Décorations sur la voie publique,75014,14.0,
11787,JARDIN PARTAGE LE JARDIN SUR LE TOIT - GYMNASE 93 RUE DES HAIES,"Ephémères, partagés, pédagogiques",75020,20.0,1000.0
13101,JARDINIERES EVQ  43-51 RUE POLONCEAU,Décorations sur la voie publique,75018,18.0,105.0
13224,JARDINIERES EVQ DE LA PLACE JEAN-BAPTISTE CLEMENT,Décorations sur la voie publique,75018,18.0,
13102,JARDINIERES EVQ DE LA RUE RUE DE LA BONNE,Décorations sur la voie publique,75018,18.0,
13180,JARDINIERES EVQ ORGUES DE FLANDRE-CURIAL,Décorations sur la voie publique,75019,19.0,
12923,JARDINIERES VERTICALES DE LA RUE MSTISLAV ROSTROPOVITCH,Murs végétalisés,75017,17.0,
